39.600,20.825
50.269,77.148
61.426,45.557
35.889,66.919
52.588,59.570
28.662,35.400
63.794,24.438
39.673,30.518
36.890,53.125
39.014,31.763
64.014,24.194
34.912,72.900
41.064,20.801
37.280,53.101
52.539,59.546
38.818,30.835
37.549,50.830
60.205,8.203
58.130,50.708
41.284,19.287
39.551,20.508
37.305,40.649
59.180,35.693
61.230,46.484
59.302,49.414
38.721,20.557
27.637,77.832
60.400,59.082
38.745,20.752
55.127,60.522
63.062,20.483
37.598,30.664
58.716,49.976
53.394,54.761
52.417,57.324
61.035,46.021
32.080,70.410
36.768,33.008
58.984,50.439
36.768,33.008
35.840,37.402
37.280,32.275
61.572,48.877
53.052,54.932
37.231,39.600
58.813,50.317
57.349,36.890
61.328,49.268
43.433,11.987
35.938,36.987
57.617,55.078
27.734,77.246
60.449,19.458
32.080,70.166
37.183,32.666
57.544,55.371
38.696,23.462
41.016,16.675
58.911,47.632
59.180,50.220
32.080,69.531
57.910,55.078
58.496,47.412
58.936,47.607
59.277,50.317
