61.914,17.285
41.113,19.946
34.961,72.607
58.057,45.898
42.920,18.823
64.233,24.512
36.816,33.105
36.890,46.143
37.549,51.270
56.567,53.857
41.992,24.927
61.719,49.902
37.573,52.100
38.330,32.080
60.596,18.994
53.784,52.173
58.203,68.677
37.354,46.606
40.942,20.874
59.814,49.707
56.641,53.027
55.884,41.138
34.351,49.805
40.845,17.310
36.255,33.374
37.061,33.228
62.793,20.093
38.208,30.981
61.865,49.365
61.475,46.436
37.549,45.923
61.646,29.639
64.185,23.950
57.251,53.638
58.862,50.098
34.375,46.045
38.306,23.706
63.330,20.557
38.184,28.345
40.430,27.100
42.578,18.726
59.229,50.708
57.544,55.493
37.744,28.467
61.328,46.436
54.810,46.216
62.476,20.508
57.056,37.427
36.499,33.325
38.672,20.947
36.914,39.819
60.791,19.824
28.662,35.693
60.303,59.375
37.256,39.917
60.522,19.434
37.329,32.153
37.500,31.323
62.891,20.654
31.152,70.557
26.807,77.588
63.013,20.459
59.546,50.854
59.375,48.193
59.131,51.001
58.765,48.218
58.716,48.047
59.229,48.462
57.959,55.493
59.351,51.025
