39.600,48.901
40.112,41.528
37.720,41.650
56.982,53.687
33.740,59.961
49.731,81.323
37.695,65.283
42.651,19.727
37.451,64.844
49.854,72.925
56.641,53.613
58.398,39.429
58.008,39.746
42.236,18.823
58.350,47.583
52.075,63.745
52.954,50.635
54.175,47.217
33.667,56.055
56.299,41.772
42.480,18.628
51.245,66.479
50.830,66.357
52.002,63.306
58.521,46.948
58.252,39.258
59.692,27.393
55.786,40.820
51.294,63.281
53.003,56.689
52.808,58.716
59.766,27.490
52.466,56.470
55.396,49.463
37.598,63.672
52.319,58.667
33.789,54.785
55.518,51.904
37.402,63.477
32.080,48.438
32.227,48.535
59.985,34.790
58.057,59.277
60.034,30.908
