36.572,46.118
51.416,32.397
52.930,66.772
45.581,23.486
50.122,73.608
51.147,68.384
44.409,20.898
51.880,64.648
54.565,59.888
55.396,54.736
43.506,27.441
50.781,66.797
55.786,43.140
40.088,48.755
44.067,28.345
54.688,49.561
41.235,48.096
50.586,69.629
43.262,28.223
41.943,40.771
41.748,36.035
54.980,43.750
58.008,37.036
54.346,59.253
54.346,46.631
51.953,31.934
61.279,7.153
36.914,41.333
58.398,37.061
54.688,55.762
51.123,66.089
55.127,52.222
58.423,27.539
41.870,35.986
44.385,9.912
57.812,37.036
50.293,66.846
50.586,68.506
51.367,32.007
51.880,63.257
51.318,63.477
58.472,27.881
54.028,46.948
37.939,50.122
58.643,27.832
40.332,50.928
54.614,47.070
39.404,39.819
58.154,28.027
58.667,27.515
54.932,52.051
59.229,34.424
55.151,50.000
59.302,30.957
55.029,49.561
57.422,59.082
55.273,52.271
56.177,48.389
31.836,48.926
55.566,47.925
