54.346,41.821
62.695,19.629
50.439,55.884
60.034,19.336
51.636,65.601
44.653,8.325
52.637,59.277
62.573,19.629
42.529,11.572
39.917,21.509
58.154,45.483
38.745,41.626
38.672,23.364
52.686,62.866
58.032,45.410
52.783,61.890
57.642,22.852
55.396,41.431
52.002,61.597
60.791,20.361
38.330,46.631
57.227,42.163
49.976,56.567
57.666,49.634
56.885,47.949
38.770,46.021
38.354,27.002
60.913,20.312
55.933,70.679
60.742,8.398
38.770,46.533
52.783,61.475
56.836,41.895
63.599,25.195
52.930,56.934
60.400,20.459
55.444,60.571
37.280,33.105
33.496,52.832
56.689,53.687
61.206,28.979
55.444,60.327
56.787,54.126
31.006,46.973
52.344,56.616
29.834,35.596
63.306,24.731
56.348,54.126
62.476,20.776
38.794,40.869
56.763,53.906
53.076,54.639
62.988,20.190
40.234,20.752
62.769,20.410
57.739,50.220
40.649,16.870
57.324,47.632
59.863,58.887
57.910,50.293
