57.690,46.118
57.495,55.933
57.837,45.752
35.059,73.535
58.374,51.123
40.210,21.338
55.981,41.309
40.625,26.929
40.527,27.393
37.646,42.651
55.127,46.411
38.843,28.687
39.648,18.994
52.466,57.544
58.350,68.799
59.790,49.731
43.091,13.135
63.550,20.996
59.399,50.122
39.917,21.655
34.644,46.167
61.084,34.229
57.422,53.662
42.944,12.524
37.842,31.421
57.495,54.126
41.797,19.116
61.768,50.195
60.913,30.127
63.550,20.874
39.673,18.970
60.693,33.960
40.771,21.436
37.500,32.715
37.354,40.063
61.719,49.756
38.477,23.853
37.524,31.104
41.968,19.092
57.373,55.737
36.914,33.862
57.495,46.143
58.130,55.688
29.004,35.938
59.253,50.806
37.134,33.325
63.184,20.239
60.449,59.717
57.373,37.769
37.061,40.112
57.324,45.850
36.963,33.008
60.645,20.142
58.838,48.608
60.693,19.629
31.445,70.557
58.057,55.688
59.595,50.854
59.448,48.340
27.246,77.979
59.009,50.806
58.740,48.267
59.351,50.781
59.204,51.343
59.277,48.169
