52.051,67.847
58.862,26.270
60.962,20.850
55.273,29.834
54.639,49.780
56.201,33.862
31.055,47.656
59.961,19.116
57.593,48.584
39.819,22.461
52.393,63.843
39.355,31.787
37.524,52.539
52.563,62.427
57.251,51.050
60.962,21.313
60.352,21.143
56.519,55.200
52.148,65.967
51.050,63.867
41.040,22.705
38.354,37.671
41.895,22.778
40.552,27.148
57.983,50.586
60.254,21.240
57.959,45.947
38.428,42.505
57.007,54.028
58.008,50.024
42.139,23.755
41.382,19.946
38.354,41.431
57.300,54.053
40.063,21.411
37.378,33.716
60.571,33.789
60.596,19.727
52.539,62.427
43.262,12.622
43.188,12.866
53.491,55.273
56.421,40.405
52.832,55.420
57.251,37.378
53.076,57.446
60.547,20.288
63.501,25.610
63.184,25.562
51.880,65.234
38.623,23.975
63.428,25.439
62.720,21.289
60.840,29.834
52.368,65.308
62.817,20.972
56.860,54.639
59.155,36.621
57.812,48.364
57.764,50.928
59.521,36.548
58.325,51.074
60.449,59.326
58.301,50.952
41.064,17.578
57.935,48.242
