39.233,31.177
37.402,52.124
60.718,20.288
56.763,49.023
57.202,56.787
60.791,45.801
59.863,8.350
52.905,57.495
60.962,20.068
58.325,52.954
37.354,53.418
57.520,53.369
38.574,22.070
57.373,22.314
28.125,77.246
61.084,45.801
39.551,30.640
37.378,54.565
60.742,32.983
60.986,46.729
57.422,54.858
60.645,8.398
58.740,52.734
40.918,19.629
58.057,50.781
44.849,8.130
38.696,20.728
60.571,20.142
57.275,37.134
35.449,67.285
52.979,57.129
59.155,35.840
59.644,35.913
58.228,45.728
35.449,66.748
35.742,66.943
38.721,20.728
29.443,35.791
43.408,12.158
52.832,59.790
60.986,49.316
43.018,12.549
38.550,30.762
53.174,54.858
57.178,55.371
39.746,21.069
58.887,50.610
41.162,19.531
59.155,35.938
60.669,45.654
28.662,35.693
56.494,37.134
59.106,49.463
33.081,52.539
62.573,20.654
37.158,32.397
37.598,30.591
56.763,37.354
40.747,20.679
36.816,33.301
58.423,45.435
52.808,55.103
60.254,59.180
58.130,48.022
39.624,20.898
40.845,16.846
27.734,77.832
63.330,25.049
57.422,55.298
36.890,33.057
58.716,48.242
58.521,50.415
38.428,23.511
63.525,24.976
31.982,69.482
60.352,19.653
31.885,70.459
57.275,55.298
58.325,47.681
58.984,50.366
57.861,54.980
58.008,47.510
59.106,50.317
58.765,47.656
