36.938,53.369
57.422,45.459
51.904,64.404
52.368,64.331
57.397,21.899
51.416,65.283
60.449,47.070
58.350,45.459
39.331,31.836
57.104,49.146
52.490,59.692
37.573,30.420
37.085,51.929
37.207,32.104
52.417,63.330
58.960,49.414
52.856,59.692
41.211,16.113
60.840,33.350
51.880,61.841
52.417,62.109
57.715,45.532
28.223,77.930
60.864,32.837
53.198,55.005
39.795,31.909
60.889,46.582
63.354,25.024
39.575,20.972
63.428,24.609
52.539,57.202
60.205,58.643
58.496,50.415
59.180,35.815
59.692,36.206
59.253,35.645
55.054,60.791
57.202,36.743
58.472,48.120
29.443,35.400
60.767,49.438
36.768,33.618
32.275,70.459
61.084,48.926
52.832,54.932
63.721,24.780
32.422,69.385
38.599,23.584
55.078,60.205
40.869,16.821
37.036,32.861
32.373,69.385
57.300,54.858
58.740,50.439
57.910,47.900
57.788,54.346
57.739,47.583
58.374,47.754
58.838,50.195
