60.718,9.106
41.943,22.534
52.539,63.794
37.183,51.611
36.890,50.513
58.105,45.972
37.842,34.009
37.671,55.005
62.354,17.529
38.745,46.387
56.812,42.725
61.841,17.603
38.452,48.242
63.525,25.928
37.256,34.839
52.441,60.425
57.129,37.549
61.304,30.078
61.963,17.285
38.574,27.393
43.164,12.964
37.109,52.734
60.474,20.410
37.354,32.837
58.716,50.171
43.091,12.817
38.623,47.144
52.734,57.764
39.136,31.836
38.818,31.323
53.638,55.371
59.229,36.279
37.207,41.577
37.305,54.028
32.373,71.094
52.661,55.347
58.105,50.854
56.445,37.549
39.600,31.592
62.549,21.191
62.354,21.631
59.668,36.450
63.330,25.366
63.403,25.562
38.477,24.194
60.596,33.984
37.256,33.984
28.857,78.711
39.795,21.387
57.520,48.804
57.031,54.761
37.109,33.936
32.471,70.410
58.301,51.367
29.297,36.279
56.763,54.688
58.105,48.608
60.205,59.668
57.959,51.294
40.942,17.505
58.008,48.315
58.130,51.318
