50.977,65.112
52.246,60.986
60.034,34.619
51.196,61.743
58.643,47.705
62.793,9.180
51.978,64.844
58.691,37.354
40.698,25.024
53.027,50.562
45.142,27.515
34.814,59.082
50.659,76.685
58.105,39.185
54.858,25.049
56.494,43.555
55.542,51.953
59.814,34.961
52.661,67.407
61.401,9.106
56.348,41.699
54.053,54.932
55.811,49.658
55.884,43.652
39.038,30.225
61.499,7.666
43.579,31.226
55.957,47.046
55.713,41.064
56.348,47.534
54.907,55.176
33.887,54.980
33.984,56.641
31.934,48.438
50.146,66.968
55.859,49.854
52.197,56.592
33.813,56.421
59.937,28.076
59.766,27.417
34.180,60.059
60.107,30.957
58.228,39.331
55.688,52.197
57.910,59.619
