60.278,18.823
37.622,55.078
60.693,20.947
60.645,49.902
53.125,57.349
52.393,63.745
60.815,29.712
42.310,23.926
37.573,41.357
39.966,27.173
57.739,46.167
38.501,26.587
40.674,21.045
57.471,23.364
57.617,22.583
57.593,37.598
52.246,65.234
51.343,66.113
42.969,12.549
38.940,31.592
43.237,13.110
60.645,49.609
60.742,20.093
60.693,33.765
58.179,45.752
57.666,49.609
62.500,32.471
56.641,37.427
57.422,37.354
38.135,46.606
38.818,46.338
60.156,36.572
60.596,33.398
59.619,36.401
60.425,46.191
60.498,59.424
52.344,55.420
38.428,24.048
39.331,31.543
38.110,47.095
58.521,50.146
28.271,78.418
63.574,25.488
37.402,33.887
52.515,60.034
28.223,77.832
63.159,25.513
58.179,51.367
58.008,50.708
37.329,32.446
62.573,21.533
32.471,70.850
39.917,21.606
60.254,59.619
63.354,25.269
62.622,21.216
57.275,48.633
58.228,51.172
39.941,21.143
29.395,36.035
39.722,21.460
37.085,33.765
57.031,54.443
32.520,69.971
57.397,48.389
58.130,48.364
40.747,17.432
57.886,50.879
58.105,47.998
58.276,50.903
