63.281,24.780
36.938,52.783
57.935,45.483
51.685,63.525
38.477,46.802
56.128,70.923
52.710,63.159
62.720,20.142
38.599,39.844
57.495,12.354
61.377,29.492
60.669,20.435
62.451,20.386
54.834,30.151
57.202,12.524
60.791,20.776
60.352,20.752
37.036,51.147
55.981,39.990
52.637,62.036
43.066,12.476
51.440,62.573
36.938,52.441
57.422,37.109
36.963,51.001
38.086,33.643
51.050,65.601
57.056,55.566
57.178,22.485
29.932,35.840
39.917,21.265
57.666,50.000
56.836,22.168
56.763,36.768
60.620,19.946
59.863,9.399
60.376,45.825
57.227,50.757
38.550,23.657
52.393,55.005
59.888,36.182
38.306,42.090
60.010,8.398
38.867,46.313
38.354,41.162
59.375,36.060
60.107,19.800
57.031,23.071
57.788,49.854
53.174,55.127
56.567,53.809
56.519,54.517
30.957,47.119
57.568,50.562
56.616,54.199
62.500,20.923
62.769,20.508
57.275,48.193
57.983,50.513
62.817,20.776
60.449,58.887
40.845,17.212
58.032,50.513
57.715,47.949
