39.380,31.885
37.207,54.175
53.857,52.319
59.058,48.242
39.307,21.533
63.428,22.607
52.905,55.493
38.428,31.958
36.792,53.003
44.873,8.838
38.623,32.471
38.745,22.632
41.113,21.240
43.188,18.799
27.100,78.418
33.740,77.393
37.500,52.881
61.499,36.450
28.418,35.449
43.164,13.086
57.202,54.126
38.501,31.567
39.331,30.688
63.306,20.996
61.865,50.098
52.539,58.105
60.815,30.347
57.910,46.045
39.624,30.298
59.937,50.122
64.282,24.780
64.600,24.756
54.980,61.182
41.113,20.117
34.473,46.338
52.686,57.690
33.301,80.176
37.305,31.641
37.354,29.053
62.061,49.707
38.745,22.559
64.282,24.341
57.495,55.811
40.552,27.515
63.892,24.658
51.196,66.162
38.477,24.023
58.936,50.732
40.796,17.505
38.892,21.680
42.358,18.945
61.572,46.655
36.670,33.398
37.402,41.309
37.427,40.210
58.179,68.896
36.792,34.009
61.230,46.606
37.036,33.545
59.326,51.147
37.427,32.764
57.031,37.939
52.197,64.258
62.988,20.703
64.160,24.487
57.520,46.191
28.516,36.279
62.988,20.703
36.963,32.739
60.596,34.277
57.690,46.509
60.400,59.863
41.772,24.951
26.709,78.271
58.862,48.584
57.544,56.030
59.473,48.560
31.250,70.947
59.595,51.440
59.106,51.440
57.935,55.884
59.033,48.413
59.399,48.511
59.277,51.587
