50.049,61.401
53.442,32.007
29.883,38.428
50.830,64.697
52.246,43.701
59.277,27.954
37.598,51.196
60.327,29.468
56.934,53.613
38.770,53.735
52.466,58.960
55.908,47.314
55.688,43.530
52.466,56.079
37.646,64.941
49.854,68.408
51.221,65.967
51.025,65.991
52.930,56.226
38.818,29.736
54.443,49.292
55.591,47.168
52.393,58.423
54.907,54.639
52.637,31.982
56.836,53.345
52.734,43.799
58.008,38.843
59.106,27.954
33.813,56.738
59.839,27.319
50.269,66.113
37.500,63.330
37.842,63.574
58.276,47.217
59.961,10.132
58.594,46.729
60.156,27.222
58.496,37.036
34.180,59.521
33.838,54.346
59.839,34.497
33.691,56.079
58.252,38.965
59.814,34.595
55.444,51.831
55.420,49.365
32.227,48.242
57.520,59.131
60.083,30.737
