60.522,20.215
42.554,12.158
50.049,78.735
52.856,58.496
50.952,64.478
60.522,26.221
58.691,36.914
41.553,17.847
42.285,13.062
52.271,58.594
55.371,58.691
51.562,60.889
56.201,43.408
57.007,24.268
55.957,52.246
38.940,33.789
51.733,64.209
37.524,45.483
38.721,29.272
56.738,43.091
39.136,33.691
33.936,56.494
58.691,39.746
53.101,56.201
40.283,18.091
45.142,9.619
43.994,11.548
58.423,39.380
40.332,20.117
52.954,57.983
58.691,39.355
37.549,45.044
52.466,56.250
56.299,43.115
44.849,10.303
55.688,49.780
55.884,49.854
60.645,26.489
40.137,22.461
60.278,34.473
40.161,19.263
61.060,26.440
42.358,13.232
58.398,59.424
60.181,30.591
44.189,10.522
56.104,49.683
56.030,50.024
55.933,52.563
60.840,26.294
33.936,54.199
31.934,47.998
58.594,59.473
34.229,59.204
55.176,55.029
