60.889,68.408
39.111,31.152
37.427,53.052
27.441,78.076
41.846,18.311
33.008,69.434
61.133,36.621
38.477,37.134
62.378,16.406
39.624,31.665
52.808,60.181
58.350,66.821
59.961,36.011
35.156,71.973
38.770,32.080
42.163,23.926
61.426,20.996
63.867,21.558
58.301,67.041
52.710,63.159
37.817,50.439
39.746,21.094
53.271,54.712
42.432,23.047
37.524,30.591
39.795,20.435
60.815,45.703
35.596,66.650
57.959,55.151
57.349,22.119
60.718,8.179
58.203,45.386
61.084,32.983
39.014,31.616
63.696,25.244
56.860,48.926
35.645,72.021
57.959,50.610
39.478,30.469
35.962,37.207
39.624,20.752
37.451,40.405
52.271,57.104
41.748,23.389
61.523,29.126
60.425,19.507
38.647,26.929
27.783,77.783
57.251,22.852
35.864,66.870
62.280,21.167
27.588,77.148
38.623,31.177
59.399,35.767
41.016,20.410
29.492,35.742
60.156,58.789
60.742,45.215
62.427,20.923
59.082,49.463
37.109,32.031
50.928,65.259
38.892,30.713
52.637,63.306
36.572,33.374
60.425,19.336
58.423,47.998
51.904,59.717
58.667,48.071
58.276,47.803
61.279,48.779
37.354,39.722
57.397,55.249
61.084,49.316
38.550,23.389
52.612,54.688
36.865,32.886
63.379,24.902
52.710,59.692
57.300,36.938
40.820,16.553
63.770,24.585
58.862,50.269
32.178,70.215
58.081,47.681
57.495,55.029
32.227,69.482
57.910,54.956
57.886,47.412
58.545,47.510
58.887,50.049
